BP_RS05060	BP_RS05060
BP_RS05065	infA
BP_RS05070	BP_RS05070
BP_RS05075	BP_RS05075
BP_RS05080	flhD
BP_RS05085	flhC
BP_RS05090	motA
BP_RS05095	motB
BP_RS05105	cheA
BP_RS05110	cheW
BP_RS05115	BP_RS05115
BP_RS05125	BP_RS05125
BP_RS05130	cheY
BP_RS05135	cheZ
BP_RS05140	BP_RS05140
BP_RS05145	BP_RS05145
BP_RS05150	BP_RS05150
BP_RS05155	BP_RS05155
BP_RS05160	BP_RS05160
BP_RS05170	BP_RS05170
BP_RS05175	ybeY
BP_RS05180	BP_RS05180
BP_RS05185	miaB
	
	
BP_RS05195	BP_RS05195
BP_RS05200	secF
BP_RS05205	secD
BP_RS05210	yajC
BP_RS05215	BP_RS05215
BP_RS05220	tgt
BP_RS05225	queA
BP_RS05230	dacB
BP_RS05235	upp
BP_RS05240	BP_RS05240
BP_RS05245	prn
BP_RS05250	cysG
BP_RS05255	BP_RS05255
BP_RS05260	BP_RS05260
BP_RS05265	BP_RS05265
BP_RS05270	BP_RS05270
BP_RS05275	ubiD
BP_RS05280	BP_RS05280
BP_RS05285	BP_RS05285
BP_RS05290	BP_RS05290
BP_RS05295	BP_RS05295
BP_RS05305	BP_RS05305
BP_RS05310	BP_RS05310
BP_RS05315	BP_RS05315
BP_RS05320	pstB
BP_RS05325	pstA
BP_RS05330	pstC
BP_RS05335	pstS
BP_RS05340	ppk1
BP_RS05345	ppx
BP_RS05350	BP_RS05350
BP_RS05355	glmM
BP_RS05360	folP
BP_RS05365	ftsH
	
BP_RS05375	BP_RS05375
BP_RS05380	BP_RS05380
BP_RS05385	BP_RS05385
BP_RS19795	BP_RS19795
BP_RS05400	BP_RS05400
BP_RS05405	dusA
BP_RS05410	BP_RS05410
BP_RS05415	BP_RS05415
BP_RS05420	BP_RS05420
BP_RS05425	BP_RS05425
BP_RS05430	BP_RS05430
BP_RS05435	BP_RS05435
BP_RS05440	BP_RS05440
BP_RS05445	BP_RS05445
BP_RS05450	BP_RS05450
BP_RS05455	BP_RS05455
BP_RS05465	BP_RS05465
BP_RS05470	BP_RS05470
BP_RS05475	BP_RS05475
BP_RS05480	BP_RS05480
BP_RS05485	BP_RS05485
BP_RS05490	lysS
BP_RS05495	BP_RS05495
BP_RS05500	prfB
BP_RS05505	recJ
BP_RS05510	BP_RS05510
BP_RS05515	BP_RS05515
BP_RS05520	lolD
BP_RS05525	BP_RS05525
BP_RS05530	sphB3
BP_RS05535	BP_RS05535
BP_RS05550	BP_RS05550
BP_RS05555	BP_RS05555
BP_RS05560	greB
BP_RS05565	BP_RS05565
BP_RS05570	BP_RS05570
BP_RS05575	BP_RS05575
BP_RS05580	mdeB
BP_RS05585	BP_RS05585
BP_RS05590	BP_RS05590
BP_RS05595	BP_RS05595
BP_RS05600	odhB
BP_RS05605	lpdA
BP_RS05610	zapE
BP_RS05615	BP_RS05615
BP_RS05620	BP_RS05620
BP_RS05625	BP_RS05625
BP_RS05630	BP_RS05630
BP_RS05635	BP_RS05635
BP_RS05645	BP_RS05645
BP_RS05655	BP_RS05655
BP_RS05660	BP_RS05660
BP_RS05665	BP_RS05665
BP_RS05670	BP_RS05670
BP_RS05680	BP_RS05680
BP_RS05685	BP_RS05685
BP_RS05690	BP_RS05690
BP_RS05695	tex
BP_RS05700	BP_RS05700
BP_RS05705	BP_RS05705
BP_RS05710	BP_RS05710
BP_RS05715	pgeF
BP_RS05720	phaC
BP_RS05725	phbB
BP_RS05730	phaR
BP_RS05735	BP_RS05735
BP_RS05740	BP_RS05740
BP_RS05745	BP_RS05745
BP_RS05750	BP_RS05750
BP_RS05755	BP_RS05755
BP_RS05760	BP_RS05760
BP_RS05765	BP_RS05765
BP_RS05770	BP_RS05770
BP_RS05775	BP_RS05775
BP_RS05780	BP_RS05780
BP_RS05785	BP_RS05785
BP_RS05790	BP_RS05790
BP_RS05795	BP_RS05795
BP_RS05800	BP_RS05800
BP_RS19800	BP_RS19800
BP_RS05805	BP_RS05805
BP_RS05810	BP_RS05810
BP_RS05815	BP_RS05815
BP_RS05820	BP_RS05820
BP_RS05825	BP_RS05825
BP_RS05830	BP_RS05830
BP_RS05840	BP_RS05840
BP_RS05845	BP_RS05845
BP_RS05850	BP_RS05850
BP_RS05855	BP_RS05855
BP_RS05860	BP_RS05860
	
BP_RS05865	BP_RS05865
BP_RS05870	BP_RS05870
BP_RS05875	BP_RS05875
BP_RS05880	BP_RS05880
BP_RS05885	BP_RS05885
BP_RS05890	BP_RS05890
BP_RS05895	BP_RS05895
	
BP_RS05905	BP_RS05905
BP_RS05910	BP_RS05910
BP_RS05915	BP_RS05915
BP_RS05920	BP_RS05920
BP_RS05925	BP_RS05925
BP_RS05930	BP_RS05930
BP_RS05935	BP_RS05935
BP_RS05940	BP_RS05940
BP_RS05945	BP_RS05945
BP_RS05950	BP_RS05950
BP_RS05955	btr
BP_RS05960	clpB
BP_RS05970	BP_RS05970
BP_RS05975	BP_RS05975
BP_RS05980	tcfA
BP_RS05985	BP_RS05985
BP_RS05990	BP_RS05990
BP_RS05995	BP_RS05995
BP_RS06000	BP_RS06000
BP_RS06005	BP_RS06005
BP_RS06010	BP_RS06010
BP_RS06015	BP_RS06015
BP_RS06020	BP_RS06020
BP_RS06025	BP_RS06025
BP_RS06030	BP_RS06030
BP_RS06035	BP_RS06035
BP_RS06040	BP_RS06040
BP_RS06045	BP_RS06045
BP_RS06050	BP_RS06050
BP_RS06055	BP_RS06055
BP_RS06060	crcB
BP_RS06065	hpnE
BP_RS06070	hpnD
BP_RS06075	hpnC
BP_RS06080	alr
BP_RS06085	BP_RS06085
BP_RS06090	BP_RS06090
BP_RS06095	BP_RS06095
BP_RS06100	BP_RS06100
BP_RS06105	BP_RS06105
BP_RS06110	radA
BP_RS06115	BP_RS06115
BP_RS06120	BP_RS06120
BP_RS06125	BP_RS06125
BP_RS06130	BP_RS06130
BP_RS06135	BP_RS06135
BP_RS06140	kynA
BP_RS06145	kynB
BP_RS06150	radC
BP_RS06155	BP_RS06155
BP_RS06160	ispH
BP_RS06165	maiA
BP_RS06170	BP_RS06170
BP_RS06175	BP_RS06175
BP_RS06180	BP_RS06180
BP_RS06185	BP_RS06185
BP_RS06195	BP_RS06195
BP_RS06205	BP_RS06205
BP_RS06210	scpB
BP_RS06215	BP_RS06215
BP_RS06220	rimP
BP_RS06225	nusA
BP_RS06230	infB
BP_RS06235	rbfA
BP_RS06240	truB
BP_RS06245	typA
BP_RS06250	BP_RS06250
BP_RS06255	BP_RS06255
BP_RS06260	BP_RS06260
BP_RS06265	polA
BP_RS06270	BP_RS06270
BP_RS06275	BP_RS06275
BP_RS06280	BP_RS06280
BP_RS06285	BP_RS06285
BP_RS06290	BP_RS06290
BP_RS06295	glnE
BP_RS06305	rho
BP_RS06310	trxA
BP_RS06315	BP_RS06315
BP_RS06320	BP_RS06320
BP_RS06325	parC
BP_RS06330	BP_RS06330
BP_RS06335	BP_RS06335
BP_RS06340	BP_RS06340
BP_RS06345	BP_RS06345
BP_RS06360	BP_RS06360
BP_RS06365	livG
BP_RS06370	BP_RS06370
BP_RS06375	livH
BP_RS06380	BP_RS06380
BP_RS06385	BP_RS06385
BP_RS06390	BP_RS06390
BP_RS06395	proC
BP_RS06400	ugpB
BP_RS06405	ugpA
BP_RS06410	ugpE
BP_RS06415	BP_RS06415
BP_RS06420	BP_RS06420
BP_RS06425	BP_RS06425
BP_RS06430	BP_RS06430
BP_RS06440	BP_RS06440
BP_RS06445	BP_RS06445
BP_RS06450	BP_RS06450
BP_RS06455	BP_RS06455
BP_RS06460	BP_RS06460
BP_RS06465	asd
BP_RS06470	BP_RS06470
BP_RS06475	BP_RS06475
BP_RS06480	BP_RS06480
BP_RS19585	BP_RS19585
BP_RS06490	BP_RS06490
BP_RS06495	BP_RS06495
BP_RS06500	BP_RS06500
BP_RS06505	BP_RS06505
BP_RS06515	BP_RS06515
BP_RS06520	BP_RS06520
BP_RS06525	arsC
BP_RS06530	BP_RS06530
BP_RS06535	BP_RS06535
	
	
BP_RS06550	BP_RS06550
BP_RS06560	BP_RS06560
BP_RS06565	BP_RS06565
BP_RS06570	BP_RS06570
	
BP_RS06580	BP_RS06580
BP_RS06585	ptsJ
BP_RS06590	BP_RS06590
BP_RS06595	pdxK
BP_RS06605	treY
BP_RS06610	BP_RS06610
	
BP_RS06615	treZ
BP_RS06620	glgX
BP_RS06625	glgB
BP_RS06630	treS
	
	
BP_RS06640	BP_RS06640
BP_RS06645	BP_RS06645
BP_RS06650	BP_RS06650
BP_RS06655	BP_RS06655
BP_RS06660	BP_RS06660
BP_RS06665	BP_RS06665
	
BP_RS06675	clsB
BP_RS06680	BP_RS06680
BP_RS06690	BP_RS06690
BP_RS06700	BP_RS06700
BP_RS06705	BP_RS06705
BP_RS06710	BP_RS06710
BP_RS06715	BP_RS06715
BP_RS06720	BP_RS06720
BP_RS06725	BP_RS06725
BP_RS06730	BP_RS06730
BP_RS06735	BP_RS06735
BP_RS06740	BP_RS06740
BP_RS06745	BP_RS06745
BP_RS06750	BP_RS06750
BP_RS06755	BP_RS06755
BP_RS06760	leuD
BP_RS06770	BP_RS06770
BP_RS06775	BP_RS06775
BP_RS06780	BP_RS06780
BP_RS06785	BP_RS06785
BP_RS06790	BP_RS06790
BP_RS06795	BP_RS06795
BP_RS06800	BP_RS06800
BP_RS06805	BP_RS06805
BP_RS06810	flhB
BP_RS06825	BP_RS06825
BP_RS06830	flgM
BP_RS06835	flgA
BP_RS06840	flgB
BP_RS06845	flgC
BP_RS06850	BP_RS06850
BP_RS06855	BP_RS06855
BP_RS06860	BP_RS06860
BP_RS06865	flgG
BP_RS06870	BP_RS06870
BP_RS06875	BP_RS06875
BP_RS06880	flgJ
BP_RS06885	flgK
BP_RS06890	flgL
BP_RS06895	BP_RS06895
BP_RS06900	BP_RS06900
BP_RS06915	BP_RS06915
BP_RS06920	fliR
BP_RS06925	fliQ
BP_RS06930	fliP
BP_RS06935	fliO
BP_RS06940	fliN
BP_RS06945	fliM
BP_RS06950	fliL
BP_RS06960	BP_RS06960
BP_RS06970	fliJ
BP_RS06975	fliI
BP_RS06980	fliH
BP_RS06985	fliG
BP_RS06990	fliF
BP_RS06995	fliE
BP_RS07000	BP_RS07000
BP_RS07005	BP_RS07005
BP_RS07020	BP_RS07020
BP_RS07025	fliS
BP_RS07030	fliD
BP_RS07035	BP_RS07035
BP_RS07040	folC
BP_RS07045	BP_RS07045
BP_RS07050	BP_RS07050
BP_RS07055	purF
BP_RS07060	BP_RS07060
BP_RS07070	BP_RS07070
BP_RS07075	map
BP_RS07080	rpsB
BP_RS07085	tsf
BP_RS07090	pyrH
BP_RS07095	frr
BP_RS07100	uppS
BP_RS07105	BP_RS07105
BP_RS07110	BP_RS07110
BP_RS07115	rseP
BP_RS07120	bamA
BP_RS07125	BP_RS07125
BP_RS07130	lpxD
BP_RS07135	fabZ
BP_RS07140	lpxA
BP_RS07145	lpxB
BP_RS07150	rnhB
BP_RS07155	BP_RS07155
BP_RS07160	BP_RS07160
BP_RS07165	ppsA
BP_RS07170	BP_RS07170
BP_RS07175	BP_RS07175
BP_RS07180	BP_RS07180
BP_RS07185	BP_RS07185
BP_RS07190	BP_RS07190
BP_RS07195	smpB
BP_RS07200	BP_RS07200
BP_RS07205	BP_RS07205
BP_RS07210	BP_RS07210
BP_RS07215	BP_RS07215
BP_RS07220	mmsB
BP_RS07225	BP_RS07225
BP_RS07230	BP_RS07230
BP_RS07235	BP_RS07235
BP_RS07240	tal
BP_RS07245	carA
BP_RS07250	carB
BP_RS07260	BP_RS07260
BP_RS07265	BP_RS07265
BP_RS07270	BP_RS07270
BP_RS07275	BP_RS07275
BP_RS07280	BP_RS07280
BP_RS07295	aroC
BP_RS07300	BP_RS07300
BP_RS07305	mobB
BP_RS07310	glp
BP_RS07315	mobA
BP_RS07320	apbC
BP_RS07325	BP_RS07325
BP_RS07330	BP_RS07330
BP_RS07335	BP_RS07335
BP_RS07340	BP_RS07340
	
BP_RS07350	BP_RS07350
BP_RS07360	BP_RS07360
BP_RS07365	BP_RS07365
BP_RS07370	BP_RS07370
BP_RS07375	BP_RS07375
BP_RS07385	BP_RS07385
BP_RS07390	BP_RS07390
BP_RS07395	leuC
BP_RS07400	leuD
BP_RS07405	leuB
BP_RS07410	asd
BP_RS07415	BP_RS07415
BP_RS07420	truA
BP_RS07425	BP_RS07425
BP_RS07430	BP_RS07430
BP_RS07435	BP_RS07435
BP_RS07440	BP_RS07440
BP_RS07445	BP_RS07445
BP_RS07450	BP_RS07450
BP_RS07455	BP_RS07455
BP_RS07460	BP_RS07460
BP_RS07465	BP_RS07465
BP_RS07470	BP_RS07470
BP_RS07475	BP_RS07475
BP_RS07480	thrS
BP_RS07485	infC
BP_RS07490	gshB
BP_RS07495	BP_RS07495
BP_RS07500	BP_RS07500
BP_RS07505	ptsP
BP_RS20150	BP_RS20150
BP_RS07520	BP_RS07520
BP_RS07525	BP_RS07525
BP_RS07530	ehuB
BP_RS07535	ehuC
BP_RS07540	ehuD
BP_RS07545	BP_RS07545
BP_RS07550	BP_RS07550
BP_RS07555	BP_RS07555
BP_RS07560	BP_RS07560
BP_RS07565	BP_RS07565
BP_RS07570	BP_RS07570
BP_RS07575	fmdA
BP_RS07580	BP_RS07580
BP_RS07585	BP_RS07585
BP_RS07590	fba
BP_RS07595	BP_RS07595
BP_RS07600	BP_RS07600
BP_RS07605	BP_RS07605
BP_RS07610	BP_RS07610
BP_RS07615	BP_RS07615
BP_RS07620	BP_RS07620
BP_RS07625	purE
BP_RS07630	BP_RS07630
BP_RS07635	BP_RS07635
BP_RS07640	BP_RS07640
BP_RS07645	BP_RS07645
BP_RS07650	BP_RS07650
BP_RS07655	BP_RS07655
BP_RS07660	BP_RS07660
BP_RS07665	BP_RS07665
BP_RS07670	BP_RS07670
BP_RS07675	BP_RS07675
BP_RS07680	BP_RS07680
BP_RS07685	BP_RS07685
BP_RS07690	BP_RS07690
BP_RS07695	xerD
BP_RS07700	ybaK
BP_RS07705	BP_RS07705
BP_RS07710	BP_RS07710
BP_RS07715	BP_RS07715
BP_RS07720	pbpG
BP_RS07725	BP_RS07725
BP_RS07730	BP_RS07730
	
BP_RS07735	BP_RS07735
BP_RS07740	BP_RS07740
	ffs
BP_RS07750	BP_RS07750
BP_RS07755	BP_RS07755
BP_RS07760	recR
BP_RS07765	BP_RS07765
BP_RS07770	BP_RS07770
BP_RS07775	BP_RS07775
BP_RS07780	BP_RS07780
BP_RS07785	BP_RS07785
BP_RS07790	BP_RS07790
BP_RS07795	BP_RS07795
BP_RS07800	BP_RS07800
BP_RS07805	BP_RS07805
BP_RS07810	BP_RS07810
BP_RS07815	BP_RS07815
BP_RS07820	BP_RS07820
BP_RS07825	BP_RS07825
BP_RS07830	mutS
BP_RS07835	BP_RS07835
BP_RS07840	BP_RS07840
BP_RS07845	bamC
BP_RS07850	dapA
BP_RS07860	BP_RS07860
BP_RS07865	glnH
BP_RS07870	glnP
BP_RS07875	glnQ
BP_RS07880	BP_RS07880
BP_RS07885	rpoZ
BP_RS07890	gmk
BP_RS07895	BP_RS07895
BP_RS07900	BP_RS07900
BP_RS07905	BP_RS07905
BP_RS07910	BP_RS07910
BP_RS07915	BP_RS07915
BP_RS07920	BP_RS07920
BP_RS20035	BP_RS20035
BP_RS19530	BP_RS19530
BP_RS07925	BP_RS07925
BP_RS07930	rph
BP_RS07935	BP_RS07935
BP_RS07940	BP_RS07940
BP_RS07950	BP_RS07950
BP_RS07955	rdgB
BP_RS07960	BP_RS07960
BP_RS07965	hemW
BP_RS07970	glnA
BP_RS07975	glnL
BP_RS07980	ntrC
BP_RS07985	BP_RS07985
BP_RS07990	BP_RS07990
BP_RS07995	BP_RS07995
BP_RS08000	BP_RS08000
BP_RS08005	BP_RS08005
BP_RS08010	BP_RS08010
BP_RS08015	BP_RS08015
BP_RS08020	BP_RS08020
BP_RS08025	BP_RS08025
BP_RS08035	dkgB
BP_RS08045	BP_RS08045
BP_RS08050	recG
BP_RS08055	BP_RS08055
BP_RS08060	BP_RS08060
BP_RS08065	BP_RS08065
BP_RS08070	BP_RS08070
BP_RS08075	BP_RS08075
BP_RS08080	BP_RS08080
BP_RS08085	BP_RS08085
	
BP_RS08090	BP_RS08090
BP_RS08095	BP_RS08095
BP_RS08100	BP_RS08100
BP_RS08105	BP_RS08105
BP_RS08110	BP_RS08110
BP_RS08115	BP_RS08115
BP_RS08120	tviB
BP_RS08125	BP_RS08125
BP_RS08130	BP_RS08130
BP_RS08135	BP_RS08135
BP_RS08140	BP_RS08140
BP_RS08145	BP_RS08145
BP_RS08150	BP_RS08150
BP_RS08155	BP_RS08155
BP_RS08160	BP_RS08160
BP_RS08165	BP_RS08165
BP_RS08170	BP_RS08170
BP_RS08175	BP_RS08175
BP_RS08180	BP_RS08180
BP_RS08190	BP_RS08190
BP_RS08195	BP_RS08195
BP_RS08200	BP_RS08200
BP_RS08205	BP_RS08205
BP_RS08210	BP_RS08210
BP_RS08220	BP_RS08220
BP_RS08225	BP_RS08225
BP_RS08230	BP_RS08230
BP_RS08235	BP_RS08235
BP_RS08240	BP_RS08240
BP_RS08245	BP_RS08245
BP_RS08250	BP_RS08250
BP_RS08255	BP_RS08255
BP_RS08260	BP_RS08260
BP_RS08265	BP_RS08265
BP_RS08270	BP_RS08270
BP_RS08275	sphB2
BP_RS08280	nadS
BP_RS08285	BP_RS08285
BP_RS08290	BP_RS08290
BP_RS08295	BP_RS08295
BP_RS08300	BP_RS08300
BP_RS08305	BP_RS08305
BP_RS08310	BP_RS08310
BP_RS08315	BP_RS08315
BP_RS08320	BP_RS08320
BP_RS08325	BP_RS08325
BP_RS08330	BP_RS08330
BP_RS08335	BP_RS08335
BP_RS08340	BP_RS08340
BP_RS08345	BP_RS08345
BP_RS08355	BP_RS08355
BP_RS08360	BP_RS08360
BP_RS08365	BP_RS08365
BP_RS08370	arsH
BP_RS08380	BP_RS08380
BP_RS08385	BP_RS08385
BP_RS08395	BP_RS08395
BP_RS08400	BP_RS08400
BP_RS08405	BP_RS08405
BP_RS08410	BP_RS08410
BP_RS08415	BP_RS08415
BP_RS08425	BP_RS08425
BP_RS08430	BP_RS08430
BP_RS08435	BP_RS08435
BP_RS08440	BP_RS08440
BP_RS08445	BP_RS08445
BP_RS08450	mnhG
BP_RS08455	BP_RS08455
BP_RS08460	BP_RS08460
BP_RS08465	BP_RS08465
BP_RS08470	tadA
BP_RS08475	BP_RS08475
BP_RS08480	BP_RS08480
BP_RS08485	BP_RS08485
BP_RS08490	BP_RS08490
BP_RS08495	BP_RS08495
BP_RS08500	BP_RS08500
BP_RS08505	BP_RS08505
BP_RS08510	BP_RS08510
BP_RS08515	BP_RS08515
BP_RS08525	BP_RS08525
BP_RS08530	BP_RS08530
BP_RS08535	BP_RS08535
BP_RS08545	BP_RS08545
BP_RS08550	tsaD
BP_RS08555	BP_RS08555
BP_RS08560	plsY
BP_RS08565	surE
BP_RS08570	BP_RS08570
BP_RS08575	BP_RS08575
BP_RS08580	BP_RS08580
BP_RS08585	BP_RS08585
BP_RS08590	BP_RS08590
BP_RS08595	rlmD
BP_RS08600	cueR
BP_RS08605	BP_RS08605
BP_RS08610	BP_RS08610
BP_RS08615	BP_RS08615
BP_RS08620	rlmJ
BP_RS08625	ugpQ
BP_RS08630	BP_RS08630
BP_RS08635	BP_RS08635
BP_RS08640	BP_RS08640
BP_RS08650	BP_RS08650
BP_RS08655	BP_RS08655
BP_RS08660	BP_RS08660
BP_RS08665	BP_RS08665
BP_RS08670	cphA
BP_RS08675	cphA
BP_RS08685	BP_RS08685
BP_RS08690	BP_RS08690
BP_RS08695	BP_RS08695
BP_RS08700	BP_RS08700
BP_RS08705	BP_RS08705
BP_RS08710	BP_RS08710
BP_RS08715	BP_RS08715
BP_RS08720	BP_RS08720
BP_RS08725	coaBC
BP_RS08730	lspA
BP_RS08735	ileS
BP_RS08740	BP_RS08740
BP_RS08745	BP_RS08745
BP_RS08750	BP_RS08750
BP_RS08755	BP_RS08755
BP_RS08760	BP_RS08760
BP_RS08765	BP_RS08765
BP_RS08770	BP_RS08770
BP_RS08775	BP_RS08775
BP_RS08780	prmB
BP_RS08785	dapE
BP_RS08790	dapD
BP_RS08800	BP_RS08800
BP_RS08805	BP_RS08805
BP_RS08810	phg
BP_RS08815	BP_RS08815
BP_RS08820	BP_RS08820
BP_RS08825	BP_RS08825
BP_RS08830	BP_RS08830
BP_RS08835	BP_RS08835
BP_RS08840	BP_RS08840
BP_RS08845	tig
BP_RS08850	clpP
BP_RS08855	clpX
BP_RS08860	lon
BP_RS08865	BP_RS08865
BP_RS08870	BP_RS08870
BP_RS08875	BP_RS08875
BP_RS08880	BP_RS08880
BP_RS08885	BP_RS08885
BP_RS08890	BP_RS08890
BP_RS08895	BP_RS08895
BP_RS08900	BP_RS08900
	
	
BP_RS08915	BP_RS08915
BP_RS08920	BP_RS08920
BP_RS08925	BP_RS08925
	
BP_RS08940	BP_RS08940
BP_RS08950	lexA
BP_RS08955	BP_RS08955
BP_RS08960	uvrB
BP_RS08965	BP_RS08965
BP_RS08970	iscR
BP_RS08975	BP_RS08975
BP_RS08980	iscU
BP_RS08985	iscA
BP_RS08990	hscB
BP_RS08995	hscA
BP_RS09000	fdx
BP_RS09005	iscX
BP_RS09010	BP_RS09010
BP_RS09015	BP_RS09015
BP_RS09020	BP_RS09020
BP_RS09025	BP_RS09025
BP_RS09030	BP_RS09030
BP_RS09040	dtnK
BP_RS09050	BP_RS09050
BP_RS09055	BP_RS09055
BP_RS09060	panD
BP_RS09065	BP_RS09065
BP_RS09070	BP_RS09070
BP_RS09075	BP_RS09075
BP_RS09080	BP_RS09080
	
BP_RS09095	BP_RS09095
BP_RS09100	BP_RS09100
BP_RS09105	BP_RS09105
BP_RS09110	BP_RS09110
BP_RS09115	BP_RS09115
BP_RS09120	BP_RS09120
BP_RS09130	BP_RS09130
BP_RS09135	pilO2
BP_RS09140	BP_RS09140
BP_RS20180	BP_RS20180
BP_RS09155	BP_RS09155
BP_RS09160	BP_RS09160
BP_RS09165	alaS
BP_RS09170	BP_RS09170
BP_RS09175	BP_RS09175
BP_RS09180	rpsP
BP_RS09185	rimM
BP_RS09190	trmD
BP_RS09195	BP_RS09195
BP_RS09200	BP_RS09200
BP_RS09205	BP_RS09205
BP_RS09210	BP_RS09210
BP_RS09215	mltG
BP_RS09220	tmk
BP_RS09225	holB
BP_RS09230	BP_RS09230
BP_RS09235	BP_RS09235
BP_RS09240	BP_RS09240
BP_RS09245	BP_RS09245
BP_RS09255	BP_RS09255
BP_RS09265	BP_RS09265
BP_RS09275	BP_RS09275
BP_RS09280	BP_RS09280
BP_RS09285	BP_RS09285
BP_RS09290	BP_RS09290
BP_RS09295	BP_RS09295
BP_RS09300	BP_RS09300
BP_RS09305	BP_RS09305
BP_RS09310	BP_RS09310
BP_RS09340	BP_RS09340
BP_RS09345	BP_RS09345
BP_RS09350	BP_RS09350
BP_RS09355	bvgS
BP_RS09360	bvgA
BP_RS09365	fhaB
BP_RS09370	BP_RS09370
BP_RS09375	fimB
BP_RS09380	BP_RS09380
BP_RS09385	BP_RS09385
BP_RS09390	fhaC
	
BP_RS09400	BP_RS09400
BP_RS09405	BP_RS09405
BP_RS09415	BP_RS09415
BP_RS09420	dctP
BP_RS09425	BP_RS09425
BP_RS09430	BP_RS09430
BP_RS09435	BP_RS09435
BP_RS09440	BP_RS09440
BP_RS09445	BP_RS09445
BP_RS09455	BP_RS09455
BP_RS09460	BP_RS09460
BP_RS09465	BP_RS09465
BP_RS09470	BP_RS09470
BP_RS09475	BP_RS09475
BP_RS09480	BP_RS09480
BP_RS09485	BP_RS09485
BP_RS09490	BP_RS09490
BP_RS09495	BP_RS09495
BP_RS09500	BP_RS09500
BP_RS09505	cysS
BP_RS09510	BP_RS09510
BP_RS09515	BP_RS09515
BP_RS09520	BP_RS09520
BP_RS09525	tilS
BP_RS09530	BP_RS09530
BP_RS09535	BP_RS09535
BP_RS09540	BP_RS09540
BP_RS09545	BP_RS09545
BP_RS09550	BP_RS09550
BP_RS09555	BP_RS09555
BP_RS09560	BP_RS09560
BP_RS09565	BP_RS09565
BP_RS09570	BP_RS09570
BP_RS09575	BP_RS09575
BP_RS09580	BP_RS09580
BP_RS09585	BP_RS09585
BP_RS09590	BP_RS09590
BP_RS09595	BP_RS09595
BP_RS09600	BP_RS09600
BP_RS09605	BP_RS09605
	
BP_RS09610	BP_RS09610
BP_RS09615	BP_RS09615
BP_RS09620	BP_RS09620
BP_RS09625	BP_RS09625
BP_RS09630	BP_RS09630
BP_RS09635	BP_RS09635
BP_RS09640	BP_RS09640
BP_RS09645	BP_RS09645
BP_RS09650	BP_RS09650
BP_RS09655	BP_RS09655
BP_RS09660	BP_RS09660
BP_RS09665	BP_RS09665
BP_RS09670	BP_RS09670
BP_RS09675	BP_RS09675
BP_RS09680	BP_RS09680
BP_RS09685	pgaC
BP_RS09690	pgaB
BP_RS09695	pgaA
BP_RS09700	BP_RS09700
BP_RS09705	BP_RS09705
BP_RS09710	bpsR
BP_RS09715	BP_RS09715
BP_RS09720	BP_RS09720
BP_RS09725	BP_RS09725
BP_RS09730	BP_RS09730
BP_RS09735	BP_RS09735
	
BP_RS09745	BP_RS09745
BP_RS09750	BP_RS09750
BP_RS09755	BP_RS09755
BP_RS09765	BP_RS09765
BP_RS09770	BP_RS09770
BP_RS09775	BP_RS09775
BP_RS09785	BP_RS09785
BP_RS09790	BP_RS09790
BP_RS09800	BP_RS09800
BP_RS09815	BP_RS09815
BP_RS09820	BP_RS09820
BP_RS09825	BP_RS09825
BP_RS09830	epsC
BP_RS09835	BP_RS09835
BP_RS09840	BP_RS09840
BP_RS09845	BP_RS09845
BP_RS09850	BP_RS09850
BP_RS09855	BP_RS09855
BP_RS09865	BP_RS09865
BP_RS09870	BP_RS09870
BP_RS09880	BP_RS09880
BP_RS09885	BP_RS09885
BP_RS09890	BP_RS09890
BP_RS09895	BP_RS09895
BP_RS09900	BP_RS09900
BP_RS09905	BP_RS09905
BP_RS09915	BP_RS09915
BP_RS09920	BP_RS09920
BP_RS09925	BP_RS09925
BP_RS09930	BP_RS09930
BP_RS09935	BP_RS09935
BP_RS09940	BP_RS09940
BP_RS09945	cpaB
BP_RS09950	BP_RS09950
BP_RS09955	BP_RS09955
BP_RS09965	BP_RS09965
BP_RS09975	BP_RS09975
BP_RS09985	BP_RS09985
BP_RS09990	BP_RS09990
BP_RS09995	BP_RS09995
BP_RS10000	BP_RS10000
BP_RS10005	BP_RS10005
BP_RS10010	BP_RS10010
BP_RS10015	BP_RS10015
BP_RS10020	efp
BP_RS10025	earP
BP_RS10030	BP_RS10030
BP_RS10035	BP_RS10035
BP_RS10040	acnA
BP_RS10045	BP_RS10045
BP_RS10050	BP_RS10050
BP_RS10055	BP_RS10055
BP_RS10060	BP_RS10060
BP_RS10065	BP_RS10065
BP_RS10070	BP_RS10070
BP_RS10075	acnB
BP_RS10080	BP_RS10080
BP_RS10085	BP_RS10085
BP_RS10090	BP_RS10090
BP_RS10095	BP_RS10095
BP_RS10100	BP_RS10100
BP_RS10105	BP_RS10105
BP_RS10110	BP_RS10110
BP_RS10115	BP_RS10115
BP_RS10125	BP_RS10125
BP_RS10130	BP_RS10130
	
	
BP_RS10140	BP_RS10140
	
BP_RS10150	BP_RS10150
BP_RS10155	BP_RS10155
BP_RS10160	BP_RS10160
BP_RS10165	BP_RS10165
BP_RS10170	rrf
BP_RS10175	BP_RS10175
BP_RS10180	BP_RS10180
BP_RS10185	BP_RS10185
BP_RS10190	BP_RS10190
BP_RS10195	BP_RS10195
BP_RS10200	BP_RS10200
